Sensor,Time/s,Reading
"BL + BR Distance
DN2 + DN4 Turning",16,-1182.17
"BL + BR Distance
DN2 + DN4 Turning",17,-1649.17
"BL + BR Distance
DN2 + DN4 Turning",18,-2828.83
"BL + BR Distance
DN2 + DN4 Turning",19,1433.5
"BL + BR Distance
DN2 + DN4 Turning",20,818.83
"BL + BR Distance
DN2 + DN4 Turning",21,-237.17
"BL + BR Distance
DN2 + DN4 Turning",22,-1324.17
"BL + BR Distance
DN2 + DN4 Turning",23,1124.83
"BL + BR Distance
DN2 + DN4 Turning",24,1335.17
"BL + BR Distance
DN2 + DN4 Turning",25,1380.17
"BL + BR Distance
DN2 + DN4 Turning",26,-1559.83
"BL + BR Distance
DN2 + DN4 Turning",27,-1014.17
"BL + BR Distance
DN2 + DN4 Turning",28,-869.83
"BL + BR Distance
DN2 + DN4 Turning",29,-830.83
"BL + BR Distance
DN2 + DN4 Turning",30,102.17
"BL + BR Distance
DN2 + DN4 Turning",31,583.17
"BL + BR Distance
DN2 + DN4 Turning",32,-1855.83
"BL + BR Distance
DN2 + DN4 Turning",33,1531.83
"BL + BR Distance
DN2 + DN4 Turning",34,286.5
"BL + BR Distance
DN2 + DN4 Turning",35,-699.17
"BL + BR Distance
DN2 + DN4 Turning",36,488.17
"BL + BR Distance
DN2 + DN4 Turning",37,1158.83
"BL + BR Distance
DN2 + DN4 Turning",38,1709.17
"BL + BR Distance
DN2 + DN4 Turning",39,795.5
"BL + BR Distance
DN2 + DN4 Turning",40,76.5
"BL + BR Distance
DN2 + DN4 Turning",41,-1474.83
"BL + BR Distance
DN2 + DN4 Turning",42,-3248.83
"BL + BR Distance
DN2 + DN4 Turning",43,-1096.83
"BL + BR Distance
DN2 + DN4 Turning",44,322.83
"BL + BR Distance
DN2 + DN4 Turning",45,-764.17
"BL + BR Distance
DN2 + DN4 Turning",46,-878.83
"BL + BR Distance
DN2 + DN4 Turning",47,859.83
"BL + BR Distance
DN2 + DN4 Turning",48,90.5
"BL + BR Distance
DN2 + DN4 Turning",49,2723.17
"BL + BR Distance
DN2 + DN4 Turning",50,2058.17
"BL + BR Distance
DN2 + DN4 Turning",51,-572.17
"BL + BR Distance
DN2 + DN4 Turning",52,-4657.17
"BL + BR Distance
DN2 + DN4 Turning",53,-417.5
"BL + BR Distance
DN2 + DN4 Turning",54,3397.5
"BL + BR Distance
DN2 + DN4 Turning",55,36.17
"BL + BR Distance
DN2 + DN4 Turning",56,-304.83
"BL + BR Distance
DN2 + DN4 Turning",57,-1740.17
"BL + BR Distance
DN2 + DN4 Turning",58,-1955.5
"BL + BR Distance
DN2 + DN4 Turning",59,160.17
"BL + BR Distance
DN2 + DN4 Turning",60,3426.17
"BL + BR Distance
DN2 + DN4 Turning",61,253.17
"BL + BR Distance
DN2 + DN4 Turning",62,-2130.83
"BL + BR Distance
DN2 + DN4 Turning",63,-1996.83
"BL + BR Distance
DN2 + DN4 Turning",64,1208.5
"BL + BR Distance
DN2 + DN4 Turning",65,-620.83
"BL + BR Distance
DN2 + DN4 Turning",66,2769.83
"BL + BR Distance
DN2 + DN4 Turning",67,-5883.5
"BL + BR Distance
DN2 + DN4 Turning",68,-1488.17
"BL + BR Distance
DN2 + DN4 Turning",69,-458.5
"BL + BR Distance
DN2 + DN4 Turning",70,1243.5
"BL + BR Distance
DN2 + DN4 Turning",71,-239.83
"BL + BR Distance
DN2 + DN4 Turning",72,-728.5
"BL + BR Distance
DN2 + DN4 Turning",73,275.83
"BL + BR Distance
DN2 + DN4 Turning",74,-341.5
"BL + BR Distance
DN2 + DN4 Turning",75,388.5
"BL + BR Distance
DN2 + DN4 Turning",76,77.5
"BL + BR Distance
DN2 + DN4 Turning",77,108.83
"BL + BR Distance
DN2 + DN4 Turning",78,-8.5
"BL + BR Distance
DN2 + DN4 Turning",79,253.17
"BL + BR Distance
DN2 + DN4 Turning",80,-301.5
"BL + BR Distance
DN2 + DN4 Turning",81,-88.83
"BL + BR Distance
DN2 + DN4 Turning",82,-460.5
"BL + BR Distance
DN2 + DN4 Turning",83,-21.83
"BL + BR Distance
DN2 + DN4 Turning",84,-54.83
"BL + BR Distance
DN2 + DN4 Turning",85,52.83
"BL + BR Distance
DN2 + DN4 Turning",86,-165.17
"BL + BR Distance
DN2 + DN4 Turning",87,-141.5
"BL + BR Distance
DN2 + DN4 Turning",88,-165.17
"BL + BR Distance
DN2 + DN4 Turning",89,-82.83
"BL + BR Distance
DN2 + DN4 Turning",90,33.83
"BL + BR Distance
DN2 + DN4 Turning",91,-9.5
"BL + BR Distance
DN2 + DN4 Turning",92,185.5
"BL + BR Distance
DN2 + DN4 Turning",93,-159.5
"BL + BR Distance
DN2 + DN4 Turning",94,56.17
"BL + BR Distance
DN2 + DN4 Turning",95,-24.5
"BL + BR Distance
DN2 + DN4 Turning",96,-106.83
"BL + BR Distance
DN2 + DN4 Turning",97,88.5
"BL + BR Distance
DN2 + DN4 Turning",98,-379.83
"BL + BR Distance
DN2 + DN4 Turning",99,-34.17
"BL + BR Distance
DN2 + DN4 Turning",0,3298.56
"BL + BR Distance
DN2 + DN4 Turning",1,-1718.11
"BL + BR Distance
DN2 + DN4 Turning",2,-689.11
"BL + BR Distance
DN2 + DN4 Turning",3,192.56
"BL + BR Distance
DN2 + DN4 Turning",4,-252.44
"BL + BR Distance
DN2 + DN4 Turning",5,-428.44
"BL + BR Distance
DN2 + DN4 Turning",6,-173.77
"BL + BR Distance
DN2 + DN4 Turning",7,634.56
"BL + BR Distance
DN2 + DN4 Turning",8,1376.23
"BL + BR Distance
DN2 + DN4 Turning",9,1040.89
"BL + BR Distance
DN2 + DN4 Turning",10,-380.44
"BL + BR Distance
DN2 + DN4 Turning",11,240.23
"BL + BR Distance
DN2 + DN4 Turning",12,1340.56
"BL + BR Distance
DN2 + DN4 Turning",13,-2685.44
"BL + BR Distance
DN2 + DN4 Turning",14,-1856.77
"BL + BR Distance
DN2 + DN4 Turning",15,-1806.77
"BL + BR Distance
DN2 + DN4 Turning",16,-2401.11
"BL + BR Distance
DN2 + DN4 Turning",17,958.23
"BL + BR Distance
DN2 + DN4 Turning",18,1743.23
"BL + BR Distance
DN2 + DN4 Turning",19,-1639.11
"BL + BR Distance
DN2 + DN4 Turning",20,650.56
"BL + BR Distance
DN2 + DN4 Turning",21,851.89
"BL + BR Distance
DN2 + DN4 Turning",22,872.56
"BL + BR Distance
DN2 + DN4 Turning",23,-349.11
"BL + BR Distance
DN2 + DN4 Turning",24,-544.77
"BL + BR Distance
DN2 + DN4 Turning",25,-671.77
"BL + BR Distance
DN2 + DN4 Turning",26,836.89
"BL + BR Distance
DN2 + DN4 Turning",27,-27.77
"BL + BR Distance
DN2 + DN4 Turning",28,1106.23
"BL + BR Distance
DN2 + DN4 Turning",29,-4246.44
"BL + BR Distance
DN2 + DN4 Turning",30,1336.56
"BL + BR Distance
DN2 + DN4 Turning",31,507.89
"BL + BR Distance
DN2 + DN4 Turning",32,969.23
"BL + BR Distance
DN2 + DN4 Turning",33,-719.11
"BL + BR Distance
DN2 + DN4 Turning",34,341.23
"BL + BR Distance
DN2 + DN4 Turning",35,730.89
"BL + BR Distance
DN2 + DN4 Turning",36,-231.77
"BL + BR Distance
DN2 + DN4 Turning",37,-496.77
"BL + BR Distance
DN2 + DN4 Turning",38,409.89
"BL + BR Distance
DN2 + DN4 Turning",39,-859.11
"BL + BR Distance
DN2 + DN4 Turning",40,-446.77
"BL + BR Distance
DN2 + DN4 Turning",41,-3049.44
"BL + BR Distance
DN2 + DN4 Turning",42,-2828.77
"BL + BR Distance
DN2 + DN4 Turning",43,144.56
"BL + BR Distance
DN2 + DN4 Turning",44,-26.44
"BL + BR Distance
DN2 + DN4 Turning",45,1272.23
"BL + BR Distance
DN2 + DN4 Turning",46,-1143.44
"BL + BR Distance
DN2 + DN4 Turning",47,-630.11
"BL + BR Distance
DN2 + DN4 Turning",48,2069.56
"BL + BR Distance
DN2 + DN4 Turning",49,1628.56
"BL + BR Distance
DN2 + DN4 Turning",50,2749.56
"BL + BR Distance
DN2 + DN4 Turning",51,3463.23
"BL + BR Distance
DN2 + DN4 Turning",52,-1417.77
"BL + BR Distance
DN2 + DN4 Turning",53,-1424.11
"BL + BR Distance
DN2 + DN4 Turning",54,-4827.77
"BL + BR Distance
DN2 + DN4 Turning",55,-665.11
"BL + BR Distance
DN2 + DN4 Turning",56,1629.89
"BL + BR Distance
DN2 + DN4 Turning",57,840.89
"BL + BR Distance
DN2 + DN4 Turning",58,-239.11
"BL + BR Distance
DN2 + DN4 Turning",59,-3581.11
"BL + BR Distance
DN2 + DN4 Turning",60,-694.44
"BL + BR Distance
DN2 + DN4 Turning",61,2156.89
"BL + BR Distance
DN2 + DN4 Turning",62,2248.56
"BL + BR Distance
DN2 + DN4 Turning",63,-125.77
"BL + BR Distance
DN2 + DN4 Turning",64,2145.89
"BL + BR Distance
DN2 + DN4 Turning",65,2436.89
"BL + BR Distance
DN2 + DN4 Turning",66,-4023.11
"BL + BR Distance
DN2 + DN4 Turning",67,-5367.11
"BL + BR Distance
DN2 + DN4 Turning",68,-296.44
"BL + BR Distance
DN2 + DN4 Turning",69,-154.77
"BL + BR Distance
DN2 + DN4 Turning",70,-518.77
"BL + BR Distance
DN2 + DN4 Turning",71,-318.11
"BL + BR Distance
DN2 + DN4 Turning",72,3.56
"BL + BR Distance
DN2 + DN4 Turning",73,-255.44
"BL + BR Distance
DN2 + DN4 Turning",74,-110.77
"BL + BR Distance
DN2 + DN4 Turning",75,37.89
"BL + BR Distance
DN2 + DN4 Turning",76,-308.77
"BL + BR Distance
DN2 + DN4 Turning",77,-31.77
"BL + BR Distance
DN2 + DN4 Turning",78,-432.11
"BL + BR Distance
DN2 + DN4 Turning",79,-176.44
"BL + BR Distance
DN2 + DN4 Turning",80,-501.44
"BL + BR Distance
DN2 + DN4 Turning",81,332.56
"BL + BR Distance
DN2 + DN4 Turning",82,153.89
"BL + BR Distance
DN2 + DN4 Turning",83,-348.11
"BL + BR Distance
DN2 + DN4 Turning",84,18.23
"BL + BR Distance
DN2 + DN4 Turning",85,323.89
"BL + BR Distance
DN2 + DN4 Turning",86,-195.44
"BL + BR Distance
DN2 + DN4 Turning",87,-71.11
"BL + BR Distance
DN2 + DN4 Turning",88,285.56
"BL + BR Distance
DN2 + DN4 Turning",89,-55.77
"BL + BR Distance
DN2 + DN4 Turning",90,-264.11
"BL + BR Distance
DN2 + DN4 Turning",91,195.89
"BL + BR Distance
DN2 + DN4 Turning",92,231.23
"BL + BR Distance
DN2 + DN4 Turning",93,274.56
"BL + BR Distance
DN2 + DN4 Turning",94,-1.77
"BL + BR Distance
DN2 + DN4 Turning",95,575.89
"BL + BR Distance
DN2 + DN4 Turning",96,21.89
"BL + BR Distance
DN2 + DN4 Turning",97,-674.11
"BL + BR Distance
DN2 + DN4 Turning",98,529.89
"BL + BR Distance
DN2 + DN4 Turning",99,-257.11
"BL + BR Distance
DN2 + DN4 Turning",0,-4109.35
"BL + BR Distance
DN2 + DN4 Turning",1,-139.68
"BL + BR Distance
DN2 + DN4 Turning",2,-353.35
"BL + BR Distance
DN2 + DN4 Turning",3,1039.65
"BL + BR Distance
DN2 + DN4 Turning",4,1536.99
"BL + BR Distance
DN2 + DN4 Turning",5,-541.01
"BL + BR Distance
DN2 + DN4 Turning",6,131.32
"BL + BR Distance
DN2 + DN4 Turning",7,165.99
"BL + BR Distance
DN2 + DN4 Turning",8,139.65
"BL + BR Distance
DN2 + DN4 Turning",9,-485.35
"BL + BR Distance
DN2 + DN4 Turning",10,-141.35
"BL + BR Distance
DN2 + DN4 Turning",11,-1535.35
"BL + BR Distance
DN2 + DN4 Turning",12,-317.35
"BL + BR Distance
DN2 + DN4 Turning",13,-1068.68
"BL + BR Distance
DN2 + DN4 Turning",14,-1985.68
"BL + BR Distance
DN2 + DN4 Turning",15,-1633.01
"BL + BR Distance
DN2 + DN4 Turning",16,-574.35
"BL + BR Distance
DN2 + DN4 Turning",17,348.65
"BL + BR Distance
DN2 + DN4 Turning",18,877.99
"BL + BR Distance
DN2 + DN4 Turning",19,-2929.68
"BL + BR Distance
DN2 + DN4 Turning",20,-1087.68
"BL + BR Distance
DN2 + DN4 Turning",21,-105.01
"BL + BR Distance
DN2 + DN4 Turning",22,2715.65
"BL + BR Distance
DN2 + DN4 Turning",23,1158.65
"BL + BR Distance
DN2 + DN4 Turning",24,-1662.35
"BL + BR Distance
DN2 + DN4 Turning",25,-3125.68
"BL + BR Distance
DN2 + DN4 Turning",26,-1466.68
"BL + BR Distance
DN2 + DN4 Turning",27,416.65
"BL + BR Distance
DN2 + DN4 Turning",28,1042.32
"BL + BR Distance
DN2 + DN4 Turning",29,343.99
"BL + BR Distance
DN2 + DN4 Turning",30,-795.35
"BL + BR Distance
DN2 + DN4 Turning",31,2979.99
"BL + BR Distance
DN2 + DN4 Turning",32,-813.68
"BL + BR Distance
DN2 + DN4 Turning",33,-723.68
"BL + BR Distance
DN2 + DN4 Turning",34,-51.01
"BL + BR Distance
DN2 + DN4 Turning",35,-996.01
"BL + BR Distance
DN2 + DN4 Turning",36,-1359.35
"BL + BR Distance
DN2 + DN4 Turning",37,-2679.35
"BL + BR Distance
DN2 + DN4 Turning",38,1750.32
"BL + BR Distance
DN2 + DN4 Turning",39,3239.32
"BL + BR Distance
DN2 + DN4 Turning",40,1307.65
"BL + BR Distance
DN2 + DN4 Turning",41,-1411.68
"BL + BR Distance
DN2 + DN4 Turning",42,-914.68
"BL + BR Distance
DN2 + DN4 Turning",43,-1109.01
"BL + BR Distance
DN2 + DN4 Turning",44,224.65
"BL + BR Distance
DN2 + DN4 Turning",45,-1894.01
"BL + BR Distance
DN2 + DN4 Turning",46,-2398.01
"BL + BR Distance
DN2 + DN4 Turning",47,643.32
"BL + BR Distance
DN2 + DN4 Turning",48,1780.32
"BL + BR Distance
DN2 + DN4 Turning",49,3581.32
"BL + BR Distance
DN2 + DN4 Turning",50,-816.35
"BL + BR Distance
DN2 + DN4 Turning",51,-161.68
"BL + BR Distance
DN2 + DN4 Turning",52,-77.35
"BL + BR Distance
DN2 + DN4 Turning",53,372.65
"BL + BR Distance
DN2 + DN4 Turning",54,352.65
"BL + BR Distance
DN2 + DN4 Turning",55,58.99
"BL + BR Distance
DN2 + DN4 Turning",56,-2049.35
"BL + BR Distance
DN2 + DN4 Turning",57,-1941.01
"BL + BR Distance
DN2 + DN4 Turning",58,944.99
"BL + BR Distance
DN2 + DN4 Turning",59,2410.65
"BL + BR Distance
DN2 + DN4 Turning",60,-391.35
"BL + BR Distance
DN2 + DN4 Turning",61,-799.01
"BL + BR Distance
DN2 + DN4 Turning",62,-1111.68
"BL + BR Distance
DN2 + DN4 Turning",63,-2687.68
"BL + BR Distance
DN2 + DN4 Turning",64,2403.32
"BL + BR Distance
DN2 + DN4 Turning",65,707.32
"BL + BR Distance
DN2 + DN4 Turning",66,-284.01
"BL + BR Distance
DN2 + DN4 Turning",67,-553.35
"BL + BR Distance
DN2 + DN4 Turning",68,16.99
"BL + BR Distance
DN2 + DN4 Turning",69,41.32
"BL + BR Distance
DN2 + DN4 Turning",70,676.99
"BL + BR Distance
DN2 + DN4 Turning",71,-189.01
"BL + BR Distance
DN2 + DN4 Turning",72,23.65
"BL + BR Distance
DN2 + DN4 Turning",73,143.65
"BL + BR Distance
DN2 + DN4 Turning",74,-390.35
"BL + BR Distance
DN2 + DN4 Turning",75,-871.01
"BL + BR Distance
DN2 + DN4 Turning",76,-439.35
"BL + BR Distance
DN2 + DN4 Turning",77,-80.35
"BL + BR Distance
DN2 + DN4 Turning",78,272.32
"BL + BR Distance
DN2 + DN4 Turning",79,-929.68
"BL + BR Distance
DN2 + DN4 Turning",80,-443.68
"BL + BR Distance
DN2 + DN4 Turning",81,-44.01
"BL + BR Distance
DN2 + DN4 Turning",82,1046.99
"BL + BR Distance
DN2 + DN4 Turning",83,730.32
"BL + BR Distance
DN2 + DN4 Turning",84,-911.35
"BL + BR Distance
DN2 + DN4 Turning",85,-301.01
"BL + BR Distance
DN2 + DN4 Turning",86,-216.35
"BL + BR Distance
DN2 + DN4 Turning",87,-252.68
"BL + BR Distance
DN2 + DN4 Turning",88,250.32
"BL + BR Distance
DN2 + DN4 Turning",89,381.65
"BL + BR Distance
DN2 + DN4 Turning",90,135.65
"BL + BR Distance
DN2 + DN4 Turning",91,113.99
"BL + BR Distance
DN2 + DN4 Turning",92,-239.68
"BL + BR Distance
DN2 + DN4 Turning",93,368.32
"BL + BR Distance
DN2 + DN4 Turning",94,338.99
"BL + BR Distance
DN2 + DN4 Turning",95,-851.35
"BL + BR Distance
DN2 + DN4 Turning",96,-434.35
"BL + BR Distance
DN2 + DN4 Turning",97,-127.01
"BL + BR Distance
DN2 + DN4 Turning",98,-678.01
"BL + BR Distance
DN2 + DN4 Turning",99,652.32
"BL + BR Distance
DN2 + DN4 Turning",0,-5479.38
"BL + BR Distance
DN2 + DN4 Turning",1,-2312.38
"BL + BR Distance
DN2 + DN4 Turning",2,149.29
"BL + BR Distance
DN2 + DN4 Turning",3,15.62
"BL + BR Distance
DN2 + DN4 Turning",4,-601.05
"BL + BR Distance
DN2 + DN4 Turning",5,-1379.05
"BL + BR Distance
DN2 + DN4 Turning",6,-49.05
"BL + BR Distance
DN2 + DN4 Turning",7,201.29
"BL + BR Distance
DN2 + DN4 Turning",8,-37.38
"BL + BR Distance
DN2 + DN4 Turning",9,877.29
"BL + BR Distance
DN2 + DN4 Turning",10,-164.38
"BL + BR Distance
DN2 + DN4 Turning",11,-2302.38
"BL + BR Distance
DN2 + DN4 Turning",12,710.62
"BL + BR Distance
DN2 + DN4 Turning",13,2756.95
"BL + BR Distance
DN2 + DN4 Turning",14,1756.62
"BL + BR Distance
DN2 + DN4 Turning",15,1357.29
"BL + BR Distance
DN2 + DN4 Turning",16,-757.71
"BL + BR Distance
DN2 + DN4 Turning",17,-1142.38
"BL + BR Distance
DN2 + DN4 Turning",18,-1092.38
"BL + BR Distance
DN2 + DN4 Turning",19,1316.62
"BL + BR Distance
DN2 + DN4 Turning",20,1018.95
"BL + BR Distance
DN2 + DN4 Turning",21,-811.38
"BL + BR Distance
DN2 + DN4 Turning",22,-1397.71
"BL + BR Distance
DN2 + DN4 Turning",23,-113.38
"BL + BR Distance
DN2 + DN4 Turning",24,-795.38
"BL + BR Distance
DN2 + DN4 Turning",25,-132.71
"BL + BR Distance
DN2 + DN4 Turning",26,909.29
"BL + BR Distance
DN2 + DN4 Turning",27,-633.38
"BL + BR Distance
DN2 + DN4 Turning",28,-528.05
"BL + BR Distance
DN2 + DN4 Turning",29,-401.71
"BL + BR Distance
DN2 + DN4 Turning",30,2303.95
"BL + BR Distance
DN2 + DN4 Turning",31,-1527.05
"BL + BR Distance
DN2 + DN4 Turning",32,-1023.05
"BL + BR Distance
DN2 + DN4 Turning",33,-1397.71
"BL + BR Distance
DN2 + DN4 Turning",34,790.62
"BL + BR Distance
DN2 + DN4 Turning",35,-589.38
"BL + BR Distance
DN2 + DN4 Turning",36,-1499.05
"BL + BR Distance
DN2 + DN4 Turning",37,314.29
"BL + BR Distance
DN2 + DN4 Turning",38,1951.29
"BL + BR Distance
DN2 + DN4 Turning",39,1385.95
"BL + BR Distance
DN2 + DN4 Turning",40,-273.71
"BL + BR Distance
DN2 + DN4 Turning",41,-516.05
"BL + BR Distance
DN2 + DN4 Turning",42,-131.05
"BL + BR Distance
DN2 + DN4 Turning",43,-446.38
"BL + BR Distance
DN2 + DN4 Turning",44,-2755.71
"BL + BR Distance
DN2 + DN4 Turning",45,-71.38
"BL + BR Distance
DN2 + DN4 Turning",46,621.29
"BL + BR Distance
DN2 + DN4 Turning",47,1264.29
"BL + BR Distance
DN2 + DN4 Turning",48,-298.05
"BL + BR Distance
DN2 + DN4 Turning",49,-1091.71
"BL + BR Distance
DN2 + DN4 Turning",50,-1026.05
"BL + BR Distance
DN2 + DN4 Turning",51,1066.95
"BL + BR Distance
DN2 + DN4 Turning",52,2493.29
"BL + BR Distance
DN2 + DN4 Turning",53,-1621.05
"BL + BR Distance
DN2 + DN4 Turning",54,-1063.71
"BL + BR Distance
DN2 + DN4 Turning",55,-2840.38
"BL + BR Distance
DN2 + DN4 Turning",56,-2543.71
"BL + BR Distance
DN2 + DN4 Turning",57,1148.95
"BL + BR Distance
DN2 + DN4 Turning",58,2589.29
"BL + BR Distance
DN2 + DN4 Turning",59,2954.29
"BL + BR Distance
DN2 + DN4 Turning",60,-477.38
"BL + BR Distance
DN2 + DN4 Turning",61,909.95
"BL + BR Distance
DN2 + DN4 Turning",62,1883.95
"BL + BR Distance
DN2 + DN4 Turning",63,1503.29
"BL + BR Distance
DN2 + DN4 Turning",64,110.62
"BL + BR Distance
DN2 + DN4 Turning",65,-537.05
"BL + BR Distance
DN2 + DN4 Turning",66,-511.38
"BL + BR Distance
DN2 + DN4 Turning",67,4305.29
"BL + BR Distance
DN2 + DN4 Turning",68,419.62
"BL + BR Distance
DN2 + DN4 Turning",69,-211.38
"BL + BR Distance
DN2 + DN4 Turning",70,60.95
"BL + BR Distance
DN2 + DN4 Turning",71,-754.71
"BL + BR Distance
DN2 + DN4 Turning",72,-695.38
"BL + BR Distance
DN2 + DN4 Turning",73,930.95
"BL + BR Distance
DN2 + DN4 Turning",74,-283.05
"BL + BR Distance
DN2 + DN4 Turning",75,-144.05
"BL + BR Distance
DN2 + DN4 Turning",76,-340.71
"BL + BR Distance
DN2 + DN4 Turning",77,-158.38
"BL + BR Distance
DN2 + DN4 Turning",78,-395.38
"BL + BR Distance
DN2 + DN4 Turning",79,105.62
"BL + BR Distance
DN2 + DN4 Turning",80,422.29
"BL + BR Distance
DN2 + DN4 Turning",81,236.62
"BL + BR Distance
DN2 + DN4 Turning",82,83.29
"BL + BR Distance
DN2 + DN4 Turning",83,-13.05
"BL + BR Distance
DN2 + DN4 Turning",84,-437.71
"BL + BR Distance
DN2 + DN4 Turning",85,8.62
"BL + BR Distance
DN2 + DN4 Turning",86,-181.05
"BL + BR Distance
DN2 + DN4 Turning",87,127.29
"BL + BR Distance
DN2 + DN4 Turning",88,164.95
"BL + BR Distance
DN2 + DN4 Turning",89,126.95
"BL + BR Distance
DN2 + DN4 Turning",90,-212.71
"BL + BR Distance
DN2 + DN4 Turning",91,378.95
"BL + BR Distance
DN2 + DN4 Turning",92,87.62
"BL + BR Distance
DN2 + DN4 Turning",93,345.29
"BL + BR Distance
DN2 + DN4 Turning",94,-105.05
"BL + BR Distance
DN2 + DN4 Turning",95,-415.71
"BL + BR Distance
DN2 + DN4 Turning",96,-596.05
"BL + BR Distance
DN2 + DN4 Turning",97,29.95
"BL + BR Distance
DN2 + DN4 Turning",98,-97.71
"BL + BR Distance
DN2 + DN4 Turning",99,-252.05
"BL + BR Distance
DN2 + DN4 Turning",0,-4831.35
"BL + BR Distance
DN2 + DN4 Turning",1,-3245.02
"BL + BR Distance
DN2 + DN4 Turning",2,21.98
"BL + BR Distance
DN2 + DN4 Turning",3,-162.69
"BL + BR Distance
DN2 + DN4 Turning",4,-233.02
"BL + BR Distance
DN2 + DN4 Turning",5,38.65
"BL + BR Distance
DN2 + DN4 Turning",6,136.65
"BL + BR Distance
DN2 + DN4 Turning",7,-219.02
"BL + BR Distance
DN2 + DN4 Turning",8,-1801.02
"BL + BR Distance
DN2 + DN4 Turning",9,483.65
"BL + BR Distance
DN2 + DN4 Turning",10,-1796.02
"BL + BR Distance
DN2 + DN4 Turning",11,-3594.02
"BL + BR Distance
DN2 + DN4 Turning",12,110.98
"BL + BR Distance
DN2 + DN4 Turning",13,-245.02
"BL + BR Distance
DN2 + DN4 Turning",14,1888.98
"BL + BR Distance
DN2 + DN4 Turning",15,107.31
"BL + BR Distance
DN2 + DN4 Turning",16,-2918.69
"BL + BR Distance
DN2 + DN4 Turning",17,-2016.02
"BL + BR Distance
DN2 + DN4 Turning",18,-452.02
"BL + BR Distance
DN2 + DN4 Turning",19,431.65
"BL + BR Distance
DN2 + DN4 Turning",20,-251.69
"BL + BR Distance
DN2 + DN4 Turning",21,1194.31
"BL + BR Distance
DN2 + DN4 Turning",22,609.98
"BL + BR Distance
DN2 + DN4 Turning",23,2397.31
"BL + BR Distance
DN2 + DN4 Turning",24,-1250.02
"BL + BR Distance
DN2 + DN4 Turning",25,784.31
"BL + BR Distance
DN2 + DN4 Turning",26,1472.98
"BL + BR Distance
DN2 + DN4 Turning",27,-2643.02
"BL + BR Distance
DN2 + DN4 Turning",28,-979.02
"BL + BR Distance
DN2 + DN4 Turning",29,-223.02
"BL + BR Distance
DN2 + DN4 Turning",30,2475.31
"BL + BR Distance
DN2 + DN4 Turning",31,1579.31
"BL + BR Distance
DN2 + DN4 Turning",32,-1947.02
"BL + BR Distance
DN2 + DN4 Turning",33,317.98
"BL + BR Distance
DN2 + DN4 Turning",34,543.31
"BL + BR Distance
DN2 + DN4 Turning",35,1531.65
"BL + BR Distance
DN2 + DN4 Turning",36,1872.65
"BL + BR Distance
DN2 + DN4 Turning",37,3379.31
"BL + BR Distance
DN2 + DN4 Turning",38,710.65
"BL + BR Distance
DN2 + DN4 Turning",39,-570.02
"BL + BR Distance
DN2 + DN4 Turning",40,-1056.02
"BL + BR Distance
DN2 + DN4 Turning",41,-490.35
"BL + BR Distance
DN2 + DN4 Turning",42,808.65
"BL + BR Distance
DN2 + DN4 Turning",43,-536.02
"BL + BR Distance
DN2 + DN4 Turning",44,-1299.69
"BL + BR Distance
DN2 + DN4 Turning",45,-1017.02
"BL + BR Distance
DN2 + DN4 Turning",46,-513.35
"BL + BR Distance
DN2 + DN4 Turning",47,-423.69
"BL + BR Distance
DN2 + DN4 Turning",48,1703.65
"BL + BR Distance
DN2 + DN4 Turning",49,2076.31
"BL + BR Distance
DN2 + DN4 Turning",50,-569.35
"BL + BR Distance
DN2 + DN4 Turning",51,503.31
"BL + BR Distance
DN2 + DN4 Turning",52,-1130.35
"BL + BR Distance
DN2 + DN4 Turning",53,782.31
"BL + BR Distance
DN2 + DN4 Turning",54,2540.65
"BL + BR Distance
DN2 + DN4 Turning",55,576.98
"BL + BR Distance
DN2 + DN4 Turning",56,1083.31
"BL + BR Distance
DN2 + DN4 Turning",57,-1418.35
"BL + BR Distance
DN2 + DN4 Turning",58,-453.69
"BL + BR Distance
DN2 + DN4 Turning",59,960.31
"BL + BR Distance
DN2 + DN4 Turning",60,706.65
"BL + BR Distance
DN2 + DN4 Turning",61,-147.69
"BL + BR Distance
DN2 + DN4 Turning",62,-203.69
"BL + BR Distance
DN2 + DN4 Turning",63,1940.65
"BL + BR Distance
DN2 + DN4 Turning",64,-783.69
"BL + BR Distance
DN2 + DN4 Turning",65,422.98
"BL + BR Distance
DN2 + DN4 Turning",66,-1693.02
"BL + BR Distance
DN2 + DN4 Turning",67,429.31
"BL + BR Distance
DN2 + DN4 Turning",68,-510.69
"BL + BR Distance
DN2 + DN4 Turning",69,-1091.69
"BL + BR Distance
DN2 + DN4 Turning",70,184.98
"BL + BR Distance
DN2 + DN4 Turning",71,-37.69
"BL + BR Distance
DN2 + DN4 Turning",72,110.65
"BL + BR Distance
DN2 + DN4 Turning",73,-136.02
"BL + BR Distance
DN2 + DN4 Turning",74,30.31
"BL + BR Distance
DN2 + DN4 Turning",75,-132.02
"BL + BR Distance
DN2 + DN4 Turning",76,-117.02
"BL + BR Distance
DN2 + DN4 Turning",77,-122.35
"BL + BR Distance
DN2 + DN4 Turning",78,-44.35
"BL + BR Distance
DN2 + DN4 Turning",79,-270.35
"BL + BR Distance
DN2 + DN4 Turning",80,33.98
"BL + BR Distance
DN2 + DN4 Turning",81,-273.02
"BL + BR Distance
DN2 + DN4 Turning",82,95.98
